Age,Gender,Income,Credit Score,Credit History Length,Number of Existing Loans,Loan Amount,Loan Tenure,Existing Customer,State,City,LTV Ratio,Employment Profile,Profile Score,Occupation
57,Female,117000,652,144,6,101548,202,Yes,Gujarat,Surat,68.93841732888623,Self-Employed,100,Farmer
24,Male,26000,369,112,1,99618,55,No,Kerala,Thiruvananthapuram,69.6408527689938,Self-Employed,72,Shopkeeper
63,Female,187000,654,386,6,150000,185,Yes,Telangana,Hyderabad,93.96250442926188,Salaried,70,Teacher
36,Male,81000,850,265,10,95227,197,Yes,Delhi,New Delhi,79.85577595719676,Self-Employed,100,Contractor
42,Female,51000,335,35,0,88918,99,No,Karnataka,Dhulagori,66.61526592918634,Self-Employed,49,Shopkeeper
56,Male,134000,520,410,4,150000,78,No,Gujarat,Ahmedabad,64.03995811686708,Salaried,80,Software Engineer
51,Female,66000,300,188,0,80132,118,No,Maharashtra,Pune,95.0,Unemployed,0,NA
21,Female,22000,693,190,7,33432,172,Yes,Maharashtra,Bishanpura,73.32405074689622,Unemployed,96,NA
49,Other,63000,542,368,4,141449,39,No,Tamil Nadu,Nellikuppam,91.90550030453193,Self-Employed,48,Shopkeeper
56,Male,75000,558,537,4,74836,112,No,West Bengal,Kolkata,53.11994558277257,Salaried,100,Banker
70,Male,58000,708,28,7,144849,306,Yes,Kerala,Thiruvananthapuram,73.36496077282438,Freelancer,100,Writer
34,Female,78000,370,35,1,98301,75,No,West Bengal,Kolkata,59.95260085724888,Salaried,80,Doctor
49,Male,87000,557,245,4,150000,21,No,Rajasthan,Udaipur,54.61156383443839,Self-Employed,94,Contractor
58,Female,135000,850,245,10,150000,163,Yes,Tamil Nadu,Coimbatore,47.42822396224449,Salaried,96,Civil Servant
49,Female,50000,839,592,9,145433,122,Yes,Tamil Nadu,Chennai,40.0,Freelancer,99,Photographer
60,Male,154000,843,433,9,150000,123,Yes,Kerala,Kochi,40.0,Freelancer,92,Photographer
64,Female,173000,404,116,1,150000,49,No,Rajasthan,Jaipur,69.69872014440199,Self-Employed,43,Contractor
28,Male,41000,837,197,9,150000,324,Yes,Gujarat,Manjari,40.0,Salaried,100,Doctor
52,Male,129000,850,566,10,132902,225,Yes,Kerala,Bishanpura,76.04180288137158,Salaried,96,Software Engineer
63,Female,104000,850,461,10,107474,298,Yes,Tamil Nadu,Chennai,74.9211453213342,Self-Employed,99,Farmer
23,Male,45000,300,20,0,46867,90,No,Uttar Pradesh,Nellikuppam,53.36366410566164,Student,66,Student
63,Male,135000,379,610,1,150000,15,No,Delhi,New Delhi,61.711080663061736,Freelancer,76,Independent Consultant
57,Male,139000,845,589,9,150000,283,Yes,Gujarat,Surat,75.2256154069488,Salaried,92,Software Engineer
28,Male,73000,423,184,2,150000,53,No,Telangana,Hyderabad,83.3902856923009,Self-Employed,32,Farmer
24,Other,48000,723,592,7,27400,320,Yes,Telangana,Hyderabad,40.0,Self-Employed,100,Farmer
29,Male,69000,681,543,6,119212,259,Yes,Uttar Pradesh,Lucknow,95.0,Student,75,Student
18,Male,14000,782,581,8,38641,69,Yes,Karnataka,Bishanpura,54.71580830929767,Salaried,100,Banker
55,Male,106000,850,175,10,123998,60,Yes,Tamil Nadu,Coimbatore,42.469753352599035,Salaried,98,Software Engineer
22,Male,34000,798,142,9,136409,358,Yes,Tamil Nadu,Coimbatore,75.73903766020268,Salaried,100,Civil Servant
55,Male,35000,493,42,3,31573,13,No,West Bengal,Kolkata,90.68180473172562,Salaried,48,Civil Servant
23,Male,15000,608,195,5,28803,309,No,Karnataka,Mysuru,53.139173157480016,Freelancer,100,Independent Consultant
24,Male,21000,480,206,3,75193,42,No,Rajasthan,Jaipur,93.50810025484562,Unemployed,21,NA
31,Female,87000,359,410,1,84081,48,No,Kerala,Kochi,53.28661124782688,Self-Employed,83,Farmer
47,Male,71000,427,81,2,150000,20,No,Maharashtra,Pune,56.39774957764813,Salaried,97,Banker
30,Male,25000,551,173,4,44394,52,No,West Bengal,Kolkata,86.57084072692113,Self-Employed,50,Contractor
57,Female,162000,722,29,7,89237,181,Yes,Rajasthan,Udaipur,66.38719212333652,Salaried,92,Software Engineer
58,Male,65000,850,260,10,150000,197,Yes,Kerala,Kochi,79.041529527676,Salaried,93,Doctor
21,Female,37000,324,594,0,105807,116,No,Telangana,Hyderabad,74.28659551677352,Salaried,40,Banker
55,Male,163000,553,409,4,150000,54,No,Uttar Pradesh,Kanpur,71.5759040764829,Self-Employed,97,Business Owner
38,Female,28000,450,406,2,125659,100,No,Tamil Nadu,Chennai,70.4712524203262,Unemployed,67,NA
68,Male,94000,686,313,7,135585,219,Yes,Maharashtra,Mumbai,93.91654418665372,Salaried,83,Banker
45,Male,118000,850,428,10,83156,326,Yes,Karnataka,Bengaluru,55.38134788565769,Salaried,100,Doctor
40,Female,119000,514,576,3,138573,28,No,Gujarat,Surat,95.0,Freelancer,55,Photographer
28,Male,32000,644,62,6,89147,187,No,Telangana,Hyderabad,70.15961268650861,Salaried,100,Civil Servant
30,Other,39000,300,172,0,25712,96,No,Telangana,Hyderabad,87.55456884768867,Unemployed,30,NA
45,Male,98000,716,296,7,150000,233,Yes,Uttar Pradesh,Lucknow,85.48083263024961,Self-Employed,84,Contractor
41,Male,93000,652,127,6,98120,100,Yes,Gujarat,Dhulagori,88.97866117860517,Self-Employed,73,Farmer
40,Female,92000,314,512,0,118390,55,No,Kerala,Thiruvananthapuram,95.0,Freelancer,28,Writer
21,Male,55000,438,38,2,150000,65,No,Kerala,Dhulagori,84.09007818786975,Freelancer,55,Independent Consultant
57,Female,44000,311,551,0,71249,45,No,Uttar Pradesh,Lucknow,95.0,Salaried,46,Teacher
64,Female,48000,448,584,2,150000,21,No,Delhi,Bishanpura,52.99957823760771,Self-Employed,71,Shopkeeper
54,Male,109000,549,384,4,147941,24,No,Uttar Pradesh,Lucknow,82.08780119477515,Salaried,65,Banker
48,Female,71000,380,27,1,131071,71,No,Delhi,New Delhi,95.0,Unemployed,1,NA
61,Female,165000,473,300,3,103731,67,No,Uttar Pradesh,Kanpur,65.88181383611561,Self-Employed,75,Shopkeeper
57,Male,130000,829,135,9,74074,201,Yes,Telangana,Hyderabad,40.0,Salaried,90,Civil Servant
23,Male,62000,329,537,0,148864,28,No,Telangana,Hyderabad,70.94242920253612,Salaried,49,Software Engineer
30,Female,55000,335,231,0,150000,79,No,Telangana,Bishanpura,95.0,Salaried,24,Doctor
40,Female,58000,507,93,3,150000,33,No,Rajasthan,Jaipur,64.1998088529761,Freelancer,89,Graphic Designer
46,Female,86000,300,537,0,150000,21,No,Tamil Nadu,Chennai,64.40713692700434,Self-Employed,56,Farmer
56,Male,88000,718,370,7,135081,193,Yes,Tamil Nadu,Dhulagori,74.77693032787943,Self-Employed,98,Farmer
25,Female,55000,752,48,8,61556,249,Yes,Delhi,New Delhi,51.72751339846866,Self-Employed,100,Contractor
36,Male,41000,518,250,3,59634,21,No,Delhi,Channarayapatna,78.60790701475503,Unemployed,74,NA
30,Female,16000,545,187,4,47440,72,No,Delhi,New Delhi,95.0,Unemployed,61,NA
32,Male,89000,368,286,1,150000,79,No,Karnataka,Bengaluru,95.0,Freelancer,15,Photographer
32,Male,94000,478,502,3,150000,28,No,Karnataka,Mysuru,95.0,Salaried,67,Civil Servant
63,Other,79000,330,322,0,67535,69,No,Gujarat,Surat,95.0,Unemployed,3,NA
64,Male,158000,726,223,7,138827,182,Yes,Karnataka,Bengaluru,67.80034159831007,Freelancer,99,Independent Consultant
65,Female,74000,427,206,2,78856,99,No,Maharashtra,Mumbai,53.149362518391754,Self-Employed,60,Shopkeeper
57,Female,135000,645,568,6,150000,339,No,Delhi,New Delhi,50.669392477428964,Salaried,100,Civil Servant
61,Female,71000,567,159,4,125938,86,No,Kerala,Kochi,86.40362844363841,Salaried,100,Doctor
33,Male,20000,509,65,3,26912,54,No,Gujarat,Ahmedabad,95.0,Student,40,Student
67,Male,100000,517,283,3,150000,74,No,Maharashtra,Nagpur,58.64616047584641,Salaried,87,Banker
43,Female,35000,378,117,1,97709,30,No,Kerala,Kochi,95.0,Self-Employed,31,Contractor
49,Female,64000,576,470,5,136239,22,No,Karnataka,Mysuru,66.99823699242619,Salaried,95,Doctor
44,Female,103000,850,602,10,150000,137,Yes,Tamil Nadu,Nellikuppam,69.51813007109843,Salaried,100,Banker
65,Male,62000,682,503,6,150000,277,Yes,Rajasthan,Jaipur,90.6405221375224,Salaried,96,Banker
29,Female,73000,562,29,4,99665,15,No,West Bengal,Kolkata,93.90658780393426,Freelancer,68,Graphic Designer
18,Male,9000,792,511,8,29811,183,Yes,Kerala,Thiruvananthapuram,42.41074307943634,Self-Employed,100,Shopkeeper
59,Female,87000,445,572,2,112800,53,No,Tamil Nadu,Manjari,77.8082474420006,Salaried,64,Civil Servant
49,Male,87000,572,497,4,135256,40,No,Kerala,Kochi,54.85401846198486,Unemployed,100,NA
20,Male,30000,435,35,2,132578,45,No,Karnataka,Mysuru,66.63572681574377,Self-Employed,64,Farmer
32,Female,58000,679,387,6,150000,141,Yes,Telangana,Hyderabad,56.428771808422624,Salaried,95,Teacher
67,Female,189000,663,259,6,63560,163,Yes,Gujarat,Ahmedabad,83.74756523779746,Self-Employed,96,Business Owner
35,Male,29000,340,353,0,23081,52,No,Tamil Nadu,Coimbatore,85.85340673919265,Self-Employed,33,Farmer
23,Male,20000,300,205,0,23139,89,No,West Bengal,Kolkata,95.0,Salaried,7,Teacher
62,Female,157000,654,221,6,114003,235,Yes,Kerala,Kochi,63.63042660976473,Salaried,94,Doctor
70,Male,119000,850,532,10,116033,355,Yes,Karnataka,Bengaluru,79.16220549591586,Salaried,100,Banker
50,Female,112000,719,131,7,150000,281,Yes,Gujarat,Ahmedabad,71.10063398082079,Salaried,93,Doctor
41,Female,28000,314,143,0,111158,63,No,Gujarat,Surat,95.0,Self-Employed,24,Business Owner
44,Female,52000,683,266,6,40097,66,Yes,Delhi,New Delhi,84.97421181184362,Salaried,100,Civil Servant
19,Female,40000,708,384,7,126335,154,Yes,Delhi,New Delhi,69.48206141641394,Self-Employed,100,Farmer
23,Female,14000,763,196,8,12028,306,Yes,Karnataka,Bengaluru,85.10700541639866,Salaried,100,Software Engineer
63,Female,32000,670,350,6,72035,352,Yes,Uttar Pradesh,Kanpur,83.81641938070092,Self-Employed,100,Business Owner
63,Male,62000,322,121,0,36609,20,No,Telangana,Bishanpura,79.90116596408683,Salaried,45,Civil Servant
40,Male,83000,400,400,1,93333,103,No,West Bengal,Kolkata,95.0,Freelancer,46,Photographer
57,Male,41000,528,183,4,150000,40,No,Tamil Nadu,Coimbatore,77.6165198204616,Student,58,Student
50,Male,93000,312,267,0,115527,66,No,Rajasthan,Channarayapatna,55.97021712785607,Self-Employed,46,Farmer
53,Male,114000,574,473,4,50608,76,No,West Bengal,Kolkata,50.9616802283018,Salaried,94,Software Engineer
60,Male,74000,403,305,1,150000,38,No,Uttar Pradesh,Kanpur,78.52357642274903,Self-Employed,52,Shopkeeper
32,Male,26000,519,493,3,79800,82,No,Uttar Pradesh,Lucknow,83.79983491356732,Salaried,87,Banker
69,Other,84000,788,579,8,150000,153,Yes,Kerala,Kochi,73.18745676284355,Unemployed,92,NA
61,Other,180000,554,559,4,150000,46,No,Delhi,New Delhi,81.07751049899849,Salaried,84,Civil Servant
30,Female,80000,496,58,3,115346,85,No,Rajasthan,Udaipur,95.0,Freelancer,58,Photographer
22,Female,64000,316,202,0,150000,116,No,Gujarat,Ahmedabad,59.26078630399934,Self-Employed,35,Business Owner
22,Male,25000,496,184,3,122132,30,No,Rajasthan,Channarayapatna,95.0,Student,56,Student
64,Female,38000,795,460,9,107458,207,Yes,Tamil Nadu,Coimbatore,64.99477211809103,Self-Employed,100,Contractor
23,Male,60000,642,594,6,66009,336,No,Telangana,Hyderabad,72.14559583530999,Salaried,97,Teacher
54,Female,142000,731,66,7,121605,64,Yes,Karnataka,Mysuru,54.90699678242896,Salaried,93,Doctor
19,Male,10000,460,386,2,13138,70,No,Telangana,Hyderabad,62.900604937100326,Self-Employed,58,Shopkeeper
46,Male,45000,300,82,0,62093,16,No,Delhi,New Delhi,88.06041537359474,Freelancer,6,Graphic Designer
36,Male,102000,839,604,9,150000,262,Yes,Karnataka,Bengaluru,82.68130572366948,Self-Employed,96,Shopkeeper
21,Female,13000,691,598,7,40532,138,Yes,Kerala,Bishanpura,59.882797231286176,Self-Employed,100,Business Owner
54,Male,67000,482,232,3,150000,117,No,Uttar Pradesh,Lucknow,95.0,Salaried,47,Civil Servant
30,Female,51000,420,540,2,150000,69,No,Rajasthan,Jaipur,91.5422656280848,Salaried,63,Civil Servant
21,Male,28000,384,190,1,121038,70,No,Gujarat,Surat,82.8551080415877,Freelancer,47,Writer
70,Male,192000,419,115,2,150000,98,No,Delhi,New Delhi,95.0,Self-Employed,21,Shopkeeper
39,Other,73000,707,587,7,150000,230,Yes,Maharashtra,Nagpur,55.577806539475915,Unemployed,100,NA
37,Male,30000,469,446,3,98187,63,No,Maharashtra,Nellikuppam,73.6881659487521,Self-Employed,78,Shopkeeper
65,Male,128000,619,78,5,150000,88,No,Gujarat,Ahmedabad,85.29657602523145,Self-Employed,84,Farmer
57,Female,35000,438,365,2,36284,99,No,Uttar Pradesh,Nellikuppam,79.76491375089154,Unemployed,43,NA
36,Male,61000,850,601,10,150000,314,Yes,Tamil Nadu,Chennai,56.68827803149742,Self-Employed,96,Shopkeeper
67,Female,170000,708,135,7,107585,230,Yes,Telangana,Manjari,75.75295574972746,Salaried,100,Civil Servant
48,Male,59000,302,604,0,128602,40,No,Rajasthan,Udaipur,92.89383411055553,Self-Employed,28,Contractor
31,Female,69000,728,461,7,86501,86,Yes,Delhi,New Delhi,84.37201660456826,Unemployed,97,NA
47,Female,29000,557,80,4,124598,36,No,Uttar Pradesh,Kanpur,57.515836031663724,Unemployed,86,NA
22,Male,31000,632,410,6,68704,188,No,Karnataka,Bengaluru,60.40256847520192,Self-Employed,100,Contractor
21,Other,46000,704,130,7,127747,140,Yes,Rajasthan,Udaipur,74.33775397841674,Student,98,Student
55,Female,124000,821,610,9,88301,211,Yes,Karnataka,Mysuru,46.08303250696932,Salaried,100,Software Engineer
27,Male,70000,774,259,8,142759,200,Yes,Karnataka,Mysuru,40.0,Self-Employed,90,Shopkeeper
58,Male,117000,764,57,8,126721,205,Yes,Maharashtra,Manjari,56.64647244567564,Self-Employed,100,Shopkeeper
26,Female,30000,443,212,2,71143,115,No,Telangana,Manjari,88.82304745145206,Unemployed,45,NA
27,Male,52000,388,426,1,107493,46,No,West Bengal,Channarayapatna,72.17931829954495,Salaried,51,Software Engineer
43,Female,80000,390,528,1,119675,118,No,Rajasthan,Udaipur,72.42823612358377,Unemployed,37,NA
33,Male,85000,357,28,1,89097,32,No,Rajasthan,Jaipur,95.0,Salaried,32,Civil Servant
56,Female,100000,718,167,7,150000,116,Yes,Rajasthan,Jaipur,55.677880341136614,Self-Employed,100,Business Owner
70,Female,106000,598,469,5,95308,88,No,West Bengal,Kolkata,57.47518477515467,Salaried,100,Teacher
22,Male,37000,358,532,1,66700,37,No,Delhi,Nellikuppam,52.174173398017736,Self-Employed,51,Farmer
67,Male,89000,512,291,3,95391,61,No,Delhi,New Delhi,95.0,Salaried,62,Banker
60,Male,177000,419,72,2,150000,82,No,Uttar Pradesh,Lucknow,57.94948843425981,Salaried,70,Teacher
34,Female,85000,446,8,2,81977,16,No,Uttar Pradesh,Kanpur,95.0,Salaried,39,Banker
21,Female,57000,623,329,5,53410,263,No,Rajasthan,Udaipur,89.76064224951025,Self-Employed,62,Contractor
66,Female,195000,548,457,4,76634,61,No,Maharashtra,Pune,90.87915338336606,Self-Employed,55,Shopkeeper
47,Female,73000,433,23,2,150000,26,No,Uttar Pradesh,Lucknow,82.48851844790849,Salaried,67,Doctor
58,Female,41000,425,229,2,83954,71,No,Rajasthan,Jaipur,71.04613997258816,Freelancer,65,Independent Consultant
50,Male,37000,678,75,6,150000,81,Yes,Rajasthan,Jaipur,89.63416149675007,Salaried,100,Banker
38,Male,106000,634,516,6,150000,341,No,Tamil Nadu,Coimbatore,79.98043176070516,Self-Employed,90,Contractor
27,Female,53000,680,82,6,46817,348,Yes,Maharashtra,Mumbai,83.1722290223663,Self-Employed,80,Business Owner
20,Other,37000,300,403,0,35538,72,No,Tamil Nadu,Chennai,68.0053422917938,Unemployed,46,NA
35,Male,65000,770,418,8,150000,279,Yes,Delhi,New Delhi,71.28128361704873,Salaried,100,Banker
46,Other,83000,444,461,2,150000,43,No,Telangana,Hyderabad,88.0418912268488,Unemployed,51,NA
50,Female,90000,446,532,2,60978,97,No,Telangana,Channarayapatna,95.0,Salaried,70,Software Engineer
66,Female,175000,845,262,9,150000,87,Yes,Telangana,Hyderabad,77.12692740410036,Salaried,91,Banker
29,Male,44000,513,35,3,42804,21,No,Maharashtra,Mumbai,79.58807289712644,Self-Employed,52,Farmer
20,Female,49000,850,420,10,129773,250,Yes,West Bengal,Kolkata,58.736651981483845,Salaried,100,Teacher
40,Male,95000,580,363,5,150000,22,No,Kerala,Kochi,81.08768400401333,Salaried,100,Doctor
67,Female,95000,328,268,0,140101,78,No,Delhi,New Delhi,65.53351717699651,Salaried,40,Civil Servant
31,Other,85000,492,330,3,50739,75,No,Gujarat,Ahmedabad,59.885566484894824,Self-Employed,68,Contractor
21,Female,16000,714,500,7,45753,352,Yes,Delhi,New Delhi,52.244130585014325,Self-Employed,100,Contractor
62,Male,171000,690,425,7,135299,302,Yes,Maharashtra,Nagpur,56.16991176604725,Salaried,100,Teacher
56,Female,46000,625,195,5,150000,248,No,West Bengal,Manjari,57.437842654488115,Salaried,100,Civil Servant
45,Male,111000,605,587,5,140617,115,No,Tamil Nadu,Chennai,78.11407406288737,Self-Employed,87,Business Owner
27,Male,43000,442,352,2,118298,38,No,Karnataka,Bishanpura,55.2433483970744,Salaried,72,Software Engineer
25,Male,58000,543,99,4,132630,106,No,Tamil Nadu,Coimbatore,88.68953489712874,Self-Employed,84,Contractor
39,Male,35000,405,419,1,18328,108,No,Karnataka,Bengaluru,95.0,Salaried,58,Banker
20,Female,52000,616,519,5,135541,351,No,Karnataka,Bengaluru,76.95981924852687,Salaried,94,Civil Servant
68,Male,188000,850,606,10,150000,112,Yes,Maharashtra,Channarayapatna,74.19297941529848,Salaried,100,Teacher
45,Male,39000,573,500,4,20836,95,No,Delhi,New Delhi,95.0,Self-Employed,77,Contractor
46,Female,114000,671,262,6,150000,108,Yes,Telangana,Hyderabad,84.28425179860335,Salaried,94,Doctor
55,Male,149000,745,116,8,150000,110,Yes,West Bengal,Kolkata,44.02016174978332,Self-Employed,99,Shopkeeper
40,Male,59000,463,201,2,130744,37,No,Gujarat,Surat,91.53757448481817,Salaried,54,Teacher
30,Female,39000,503,281,3,101139,99,No,Maharashtra,Pune,75.41592787102263,Salaried,73,Banker
49,Female,141000,850,208,10,111479,322,Yes,Uttar Pradesh,Lucknow,56.05063005795388,Salaried,94,Software Engineer
35,Male,60000,308,418,0,92363,113,No,West Bengal,Kolkata,74.08819528091728,Unemployed,41,NA
31,Male,63000,653,542,6,150000,271,Yes,Karnataka,Mysuru,82.07453191022094,Self-Employed,100,Shopkeeper
61,Female,33000,380,58,1,150000,65,No,Delhi,Bishanpura,95.0,Salaried,42,Doctor
24,Male,51000,576,385,5,92626,110,No,Maharashtra,Bishanpura,88.9599531982342,Salaried,76,Civil Servant
46,Male,132000,379,16,1,150000,87,No,Rajasthan,Jaipur,81.96882383726839,Self-Employed,46,Shopkeeper
43,Female,101000,616,460,5,86001,334,No,Telangana,Hyderabad,79.28357012943619,Self-Employed,85,Contractor
20,Female,30000,681,295,6,116820,311,Yes,Karnataka,Mysuru,52.96003376662307,Self-Employed,93,Contractor
57,Female,66000,703,609,7,150000,337,Yes,Gujarat,Ahmedabad,79.19503729174843,Self-Employed,90,Contractor
66,Female,87000,720,245,7,150000,66,Yes,Delhi,New Delhi,59.52780754707537,Salaried,100,Civil Servant
22,Female,64000,721,202,7,105921,208,Yes,Tamil Nadu,Coimbatore,40.0,Self-Employed,96,Shopkeeper
51,Female,76000,673,576,6,78674,131,Yes,Gujarat,Ahmedabad,80.40653622967304,Freelancer,91,Graphic Designer
26,Male,71000,384,356,1,147051,49,No,Tamil Nadu,Chennai,89.78170437822524,Self-Employed,54,Business Owner
28,Male,34000,622,505,5,150000,159,No,Uttar Pradesh,Nellikuppam,95.0,Salaried,72,Civil Servant
59,Male,120000,595,134,5,91348,47,No,Karnataka,Mysuru,95.0,Salaried,69,Banker
60,Male,170000,484,31,3,101346,25,No,Maharashtra,Nagpur,74.83982458667576,Self-Employed,78,Shopkeeper
41,Male,112000,632,173,6,150000,130,No,Karnataka,Mysuru,95.0,Salaried,89,Software Engineer
62,Male,148000,772,380,8,102276,323,Yes,Tamil Nadu,Chennai,65.84322336252353,Salaried,99,Teacher
44,Male,30000,334,191,0,22880,73,No,Telangana,Hyderabad,95.0,Freelancer,11,Independent Consultant
64,Male,55000,732,26,7,150000,315,Yes,Maharashtra,Pune,63.411645071319356,Self-Employed,100,Shopkeeper
46,Female,46000,391,545,1,150000,81,No,Tamil Nadu,Coimbatore,73.82223674974881,Student,24,Student
18,Female,12000,735,351,7,53000,284,Yes,Kerala,Kochi,70.4537739351637,Salaried,100,Software Engineer
22,Male,31000,354,160,0,16662,55,No,Delhi,Dhulagori,91.89699406628614,Salaried,30,Teacher
18,Male,13000,404,570,1,38710,28,No,Telangana,Hyderabad,91.07319860385503,Salaried,59,Civil Servant
29,Male,17000,705,229,7,78315,354,Yes,Telangana,Hyderabad,59.48179669633964,Salaried,100,Banker
66,Male,194000,790,507,8,66261,166,Yes,Kerala,Thiruvananthapuram,50.96247323193645,Self-Employed,100,Contractor
21,Female,18000,441,23,2,75123,75,No,Rajasthan,Dhulagori,79.11409068890305,Freelancer,43,Graphic Designer
58,Male,155000,401,288,1,58136,52,No,West Bengal,Kolkata,95.0,Salaried,37,Teacher
39,Female,53000,421,524,2,27843,99,No,Uttar Pradesh,Lucknow,64.50035604567762,Self-Employed,80,Business Owner
68,Male,89000,348,417,0,140308,57,No,Telangana,Hyderabad,93.36722287602211,Salaried,37,Civil Servant
35,Male,49000,520,310,4,68446,94,No,Delhi,New Delhi,80.6558290358546,Freelancer,83,Photographer
55,Female,159000,450,197,2,92353,95,No,Rajasthan,Jaipur,63.37709820971723,Self-Employed,58,Business Owner
32,Female,32000,692,542,7,23826,305,Yes,Karnataka,Nellikuppam,80.08040597765103,Salaried,99,Banker
46,Female,64000,812,359,9,150000,320,Yes,Maharashtra,Pune,40.0,Salaried,100,Banker
26,Female,19000,490,528,3,19422,109,No,Rajasthan,Udaipur,61.25515609426526,Freelancer,97,Writer
46,Female,38000,576,250,5,37404,76,No,West Bengal,Kolkata,52.87563510893739,Self-Employed,94,Shopkeeper
42,Male,114000,846,324,9,150000,71,Yes,Karnataka,Mysuru,76.73252663515393,Salaried,100,Software Engineer
34,Male,39000,575,584,5,51448,114,No,Rajasthan,Udaipur,65.36010833772978,Self-Employed,90,Contractor
